number,hhid,region,mpi_status,protected_exposure_5km,protected_exposure_10km,protected_exposure_15km,head_sex,head_age,marital_status,hsize,working_rate,distance_from_nearest_city_km,hfi_2016,elevation_km,slope_o,tourism_exposure,pub_lat_mod
1636,H2500101,Northern,1,0,0.034131803,0.08588269,0,46,0,6,0.25,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1637,H2500201,Northern,1,0,0.034131803,0.08588269,0,42,0,9,0,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1638,H2500301,Northern,0,0,0,0,0,56,0,1,0,67.60839086,25.15313339,955.25,1.331118941,0,3.5059168
1639,H2500401,Northern,1,0,0.034131803,0.08588269,0,36,0,7,0.5,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1640,H2500501,Northern,1,0,0.034131803,0.08588269,0,45,0,9,0.333333333,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1641,H2500601,Northern,1,0,0.034131803,0.08588269,0,55,0,2,0,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1642,H2500901,Northern,1,0,0.034131803,0.08588269,0,47,0,3,0,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1643,H2501101,Northern,1,0,0.034131803,0.08588269,1,57,1,6,0,61.54136297,17.50046539,654.875,1.220871449,0,3.251354
1644,H2520101,Western,1,0.318082539,0.314544158,0.318970227,0,43,0,6,0,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1645,H2520102,Western,1,0.318082539,0.314544158,0.318970227,0,27,0,3,0,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1646,H2520201,Western,1,0.318082539,0.314544158,0.318970227,1,56,1,1,0,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1647,H2520301,Western,1,0.318082539,0.314544158,0.318970227,0,40,0,7,0.5,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1648,H2520401,Western,1,0.318082539,0.314544158,0.318970227,1,50,1,12,0,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1649,H2520402,Western,1,0.318082539,0.314544158,0.318970227,0,28,0,4,0,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1650,H2520701,Western,1,0.19771684,0.288417114,0.264552857,0,30,0,3,0,51.03940678,27.45405197,628.625,0.637091041,0,1.0497414
1651,H2520801,Western,1,0,0,0.012767578,1,30,1,9,0,50.66249682,13.56537724,1349.5625,7.590335369,0,0.41111946
1652,H2520901,Western,1,0.318082539,0.314544158,0.318970227,0,35,0,6,0.5,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1653,H2521002,Western,0,0.318082539,0.314544158,0.318970227,0,55,0,10,0.333333333,12.98669428,23.44543076,978.1875,1.553536177,0,0.78514379
1654,H2540101,Western,1,0,0.039479994,0.157677244,0,49,0,7,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1655,H2540201,Western,1,0,0.039479994,0.157677244,0,64,0,4,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1656,H2540202,Western,0,0,0.039479994,0.157677244,0,28,0,5,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1657,H2540301,Western,1,0,0,0.00858445,1,37,1,2,0,41.29448392,19.4490242,1971.0625,5.481000423,0,-0.28110111
1658,H2540302,Western,1,0,0.10571937,0.221346799,0,26,0,3,0.5,46.51628098,22.96445084,1847.9375,10.46220112,0,-0.29988492
1659,H2540401,Western,1,0,0.039479994,0.157677244,0,34,0,5,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1660,H2540601,Western,1,0,0.039479994,0.157677244,0,37,0,6,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1661,H2540701,Western,0,0,0.039479994,0.157677244,1,50,1,3,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1662,H2540801,Western,0,0,0,0.000564849,1,42,1,3,0,20.38666337,23.3432579,1452,1.726725221,0,-0.49612394
1663,H2540901,Western,0,0,0.039479994,0.157677244,0,69,0,7,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1664,H2540902,Western,1,0,0.039479994,0.157677244,0,23,0,4,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1665,H2540903,Western,1,0,0,0.043758649,0,28,0,3,1,39.78004911,23.11095047,1814.0625,8.097761154,0,-0.37963048
1666,H2541001,Western,0,0,0.039479994,0.157677244,0,58,0,2,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1667,H2541002,Western,1,0,0.039479994,0.157677244,0,26,0,4,0,44.96579045,18.9192791,1946.4375,6.468245983,0,-0.30397952
1668,H2560101,Western,1,0,0.074473999,0.11272744,0,38,0,5,0.333333333,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1669,H2560201,Western,1,0,0.074473999,0.11272744,0,44,0,2,0.2,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1670,H2560701,Western,1,0,0.074473999,0.11272744,0,43,0,11,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1671,H2560801,Western,0,0,0.074473999,0.11272744,1,50,1,3,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1673,H2560902,Western,1,0,0,0.001301939,0,30,0,4,0.5,63.55843724,18.7973423,1677.625,5.91390419,0,-0.6254949
1674,H2560903,Western,1,0,0.013131317,0.119178727,0,33,0,2,0,72.89810288,23.4269352,1528.875,3.219511747,0,-0.60349363
1675,H2560904,Western,1,0,0.000100106,4.45E-05,1,50,1,4,0.5,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1676,H2560905,Western,0,0,0.074473999,0.11272744,0,69,0,6,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1677,H2560907,Western,0,0,0.074473999,0.11272744,0,24,1,1,1,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1678,H2560908,Western,0,0,0.052199029,0.114652434,1,27,0,2,0,76.82572043,23.13882637,1527.6875,2.310511351,0,-0.63398027
1679,H2561001,Western,1,0,0.074473999,0.11272744,0,55,0,5,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1680,H2561002,Central,0,0.372546886,0.245174631,0.139915848,0,28,1,1,1,26.49357671,22.03514862,1152.9375,2.814431429,0,0.37103033
1681,H2561003,Western,1,0,0.074473999,0.11272744,0,26,0,2,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1682,H2561004,Western,1,0,0.074473999,0.11272744,0,31,0,3,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1683,H2561005,Western,1,0,0.074473999,0.11272744,0,20,0,2,1,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1684,H2561006,Western,1,0,0.074473999,0.11272744,0,26,0,4,0,65.02378233,18.85910416,1582,4.906778812,0,-0.5497967
1685,H2570101,Western,0,0,0.000100106,4.45E-05,1,38,1,1,0,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1687,H2570202,Western,0,0,0.000100106,4.45E-05,0,56,0,5,0,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1688,H2570301,Western,0,0,0,0.000564849,0,30,0,4,0,20.38666337,23.3432579,1452,1.726725221,0,-0.49612394
1689,H2570302,Western,0,0,0.000100106,4.45E-05,1,33,1,3,0,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1690,H2570401,Western,1,0,0.000100106,4.45E-05,1,59,1,4,0.5,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1691,H2570501,Western,1,0,0.000100106,4.45E-05,0,70,0,5,0.5,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1692,H2570502,Western,1,0,0.000100106,4.45E-05,0,38,0,2,1,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1693,H2570601,Western,0,0,0.000100106,4.45E-05,0,42,0,4,0,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1694,H2570602,Western,0,0,0,0.000113464,0,62,0,3,0.333333333,51.44054792,23.74318695,1588.0625,1.671476007,0,-0.56735373
1695,H2570603,Central,0,0.086191181,0.12233895,0.173395411,1,26,1,2,1,19.28355677,36.94274139,1172.25,2.198624611,0,0.2601738
1696,H2570604,Central,0,0,0.001448524,0.017518152,1,21,1,1,1,2.244333403,38.35372543,1208.25,3.422000408,0,0.32007161
1698,H2570701,Western,1,0,0.000100106,4.45E-05,0,42,0,8,0.333333333,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1699,H2570801,Western,1,0,0.000100106,4.45E-05,0,79,0,5,1,38.86849295,23.80381584,1527.1875,1.771880507,0,-0.55377346
1700,H2570901,Western,0,0.832805723,0.753485274,0.765584714,0,51,0,5,0.5,73.76546969,6.021056652,1182.6875,6.095141888,0,-0.31909004
1701,H2590101,Western,1,0,0.057716941,0.120983127,1,27,0,1,0.5,74.51121838,25.92885399,938.0625,4.004878521,0,-0.002099977
1702,H2590201,Western,1,0.001401821,0.000450561,0.000200249,0,49,0,6,0,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1703,H2590301,Western,0,0.001401821,0.000450561,0.000200249,1,65,1,6,0,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1704,H2590302,Western,1,0.001401821,0.000450561,0.000200249,0,28,0,6,0.5,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1705,H2590303,Western,1,0,0,2.93E-05,0,59,0,5,0.4,47.65258917,22.00825882,1551.6875,11.96845627,0,-0.74054611
1706,H2590304,Western,0,0,0,0.000192375,0,24,0,3,0,39.29691305,22.26582146,1623.875,14.48861599,0,-0.8098622
1707,H2590401,Western,1,0.001401821,0.000450561,0.000200249,0,56,0,5,0,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1708,H2590402,Western,0,0.001401821,0.000450561,0.000200249,0,31,0,4,1,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1709,H2590601,Western,1,0.001401821,0.000450561,0.000200249,0,90,0,3,0,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1710,H2590602,Western,1,0,0.000100106,4.45E-05,0,76,0,3,0,37.76562456,23.23360062,1526.8125,1.993050575,0,-0.54854071
1711,H2590701,Western,1,0.001401821,0.000450561,0.000200249,1,80,1,4,0,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1712,H2590702,Western,0,0.001401821,0.000450561,0.000200249,1,45,1,2,0,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1713,H2590703,Western,0,0,0.000459455,0.000595842,0,32,0,2,0,73.97174916,22.12900352,1286.3125,2.615050316,0,-0.081864379
1714,H2590801,Western,1,0.001401821,0.000450561,0.000200249,1,66,1,4,0.5,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1715,H2590901,Western,0,0.001401821,0.000450561,0.000200249,0,44,0,5,0.333333333,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1716,H2591001,Western,0,0.050419883,0.127636227,0.088725486,0,35,0,4,0,4.950520619,32.123703,1376,2.387827873,0,-0.58848798
1717,H2591002,Western,0,0.001401821,0.000450561,0.000200249,0,72,0,4,0.25,25.11897283,22.47463417,1462.75,2.532898664,0,-0.56736475
1718,H2591003,Western,0,0.000400422,0.000450561,0.000200249,1,27,1,2,0,30.33375729,25.73530006,1477.4375,1.654483438,0,-0.58442193
1719,H2600801,Western,1,0.068691079,0.065692071,0.069354938,1,85,1,4,1,145.7715586,30.39507103,1106.625,1.279845357,0,1.4456429
1720,H2600901,Western,1,0.068691079,0.065692071,0.069354938,0,70,0,7,0,145.7715586,30.39507103,1106.625,1.279845357,0,1.4456429
1721,H2600902,Western,1,0.068691079,0.065692071,0.069354938,0,28,0,4,0.5,145.7715586,30.39507103,1106.625,1.279845357,0,1.4456429
1722,H2600903,Western,1,0.068691079,0.065692071,0.069354938,0,26,0,4,0.5,145.7715586,30.39507103,1106.625,1.279845357,0,1.4456429
1723,H2600905,Western,1,0.187245353,0.165523129,0.12899097,0,23,0,3,0,140.7437853,17.39670753,1071.875,1.468220472,0,1.4989529
1724,H2600906,Western,0,0.068691079,0.065692071,0.069354938,0,30,0,1,0.5,145.7715586,30.39507103,1106.625,1.279845357,0,1.4456429
1726,H2601201,Western,1,0.068691079,0.065692071,0.069354938,0,27,0,10,0.166666667,145.7715586,30.39507103,1106.625,1.279845357,0,1.4456429
1728,H2610601,Western,1,0,0.063666759,0.108454203,0,66,0,7,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1729,H2610602,Western,1,0,0.063666759,0.108454203,0,39,0,4,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1730,H2610701,Western,1,0,0.063666759,0.108454203,1,54,1,4,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1731,H2610702,Western,1,0,0.063666759,0.108454203,0,25,0,4,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1732,H2610801,Western,0,0,0.063666759,0.108454203,0,62,0,2,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1733,H2610901,Western,1,0.527457375,0.401772096,0.302682693,1,35,1,6,0,31.31467206,11.27879143,1140.625,0.138095498,0,0.15745601
1734,H2611001,Western,1,0,0.063666759,0.108454203,0,77,0,4,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1735,H2611101,Western,1,0,0.063666759,0.108454203,0,40,0,2,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1736,H2611102,Western,1,0,0.063666759,0.108454203,1,32,1,7,0,148.0285654,17.38990974,1136.125,4.952533245,0,1.3618708
1737,H2620101,Western,1,0.134437263,0.101289721,0.094171431,0,60,0,8,0.4,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1738,H2620103,Western,1,0.134437263,0.101289721,0.094171431,0,44,1,3,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1739,H2620201,Western,0,0.134437263,0.101289721,0.094171431,1,45,1,3,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1740,H2620301,Western,1,0.134437263,0.101289721,0.094171431,1,67,1,9,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1741,H2620302,Western,1,0.134437263,0.101289721,0.094171431,0,26,0,5,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1742,H2620303,Western,1,0.162853734,0.149090889,0.118088448,0,42,0,5,0,143.7444567,17.30119514,1086.5,1.617715001,0,1.5225989
1743,H2620304,Western,1,0,0.091947438,0.130219139,0,32,0,2,0,149.1988556,18.01117897,1070.5,1.533576488,0,1.5560768
1744,H2620401,Western,0,0.134437263,0.101289721,0.094171431,0,33,0,4,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1745,H2620501,Western,0,0.134437263,0.101289721,0.094171431,1,40,1,3,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1746,H2620601,Western,1,0.134437263,0.101289721,0.094171431,1,51,1,8,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1747,H2620602,Western,1,0.134437263,0.101289721,0.094171431,0,37,0,6,1,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1748,H2620603,Western,1,0.266206784,0.170673249,0.132623427,0,36,0,5,0.5,153.6642974,22.60177231,1224.8125,3.235688448,0,1.4975598
1750,H2620701,Western,0,0.134437263,0.101289721,0.094171431,0,47,0,5,0.2,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1752,H2620801,Western,1,0.207511569,0.092472779,0.126939401,1,36,1,6,0,152.119178,15.69148636,1210.125,4.345478058,0,1.4680961
1753,H2620901,Western,0,0.134437263,0.101289721,0.094171431,0,55,0,2,0.5,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1754,H2620902,Western,1,0.134437263,0.101289721,0.094171431,0,33,0,5,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1755,H2620903,Western,1,0.134437263,0.101289721,0.094171431,0,29,0,3,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1756,H2620904,Western,1,0.134437263,0.101289721,0.094171431,0,31,0,4,0.5,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1757,H2620905,Western,1,0.134437263,0.101289721,0.094171431,0,23,0,4,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1758,H2620906,Western,1,0.134437263,0.101289721,0.094171431,0,28,0,4,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1759,H2620907,Western,0,0.187781411,0.35138367,0.392090309,0,22,1,2,1,15.18460067,22.10464287,1474.6875,3.549431801,0,0.54104871
1760,H2621001,Western,0,0.134437263,0.101289721,0.094171431,0,82,0,5,0,148.046203,24.56223488,1144.125,2.380580902,0,1.4746522
1762,H2630401,Western,1,0.421216673,0.189031519,0.200662042,0,74,0,4,0,129.8805916,10.84709835,1132,9.178639412,0,1.4419575
1763,H2630501,Western,0,0.421216673,0.189031519,0.200662042,1,32,1,4,0,129.8805916,10.84709835,1132,9.178639412,0,1.4419575
1764,H2630601,Western,1,0.421216673,0.189031519,0.200662042,0,38,0,7,0.5,129.8805916,10.84709835,1132,9.178639412,0,1.4419575
1765,H2630701,Western,1,0.421216673,0.189031519,0.200662042,0,29,0,5,0.5,129.8805916,10.84709835,1132,9.178639412,0,1.4419575
1766,H2630801,Western,1,0.421216673,0.189031519,0.200662042,0,31,0,5,0.5,129.8805916,10.84709835,1132,9.178639412,0,1.4419575
1767,H2630901,Western,1,0.421216673,0.189031519,0.200662042,0,63,0,13,0.5,129.8805916,10.84709835,1132,9.178639412,0,1.4419575
1768,H2640201,Western,1,0,0.077985429,0.138350651,0,41,0,8,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1769,H2640501,Western,1,0,0.077985429,0.138350651,0,31,0,5,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1770,H2640502,Western,1,0,0.077985429,0.138350651,1,24,0,3,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1771,H2640601,Western,1,0,0.077985429,0.138350651,0,55,0,9,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1772,H2640602,Western,1,0,0.077985429,0.138350651,0,20,0,4,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1773,H2640603,Western,1,0.181535235,0.158312035,0.123474269,1,27,0,5,0,76.58802686,19.43938637,1102.125,2.331960678,0,1.0978354
1774,H2640701,Western,1,0,0.077985429,0.138350651,0,51,0,5,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1775,H2641001,Western,1,0,0.077985429,0.138350651,0,60,0,9,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1776,H2641101,Western,1,0,0.077985429,0.138350651,1,52,1,7,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1777,H2641102,Western,0,0.084564247,0.096689987,0.121975554,1,41,1,2,0,59.04628955,24.39234543,1281.1875,2.401991844,0,0.9091391
1778,H2641103,Western,1,0,0.102144917,0.154589697,0,32,0,4,0,145.6996086,22.9193306,1094.5,1.974792957,0,1.3230922
1779,H2641104,Western,1,0,0.064039568,0.108954551,0,56,0,3,0.5,148.0609868,17.38990974,1136.125,4.952533245,0,1.3613
1781,H2641601,Western,1,0,0.077985429,0.138350651,0,44,0,8,0,87.95229981,23.51064491,1185.0625,1.659922838,0,1.2560827
1782,H2650101,Western,0,0.007321539,0.004250741,0.006749546,1,56,1,1,0,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1783,H2650201,Western,1,0.007321539,0.004250741,0.006749546,1,40,1,4,0,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1784,H2650202,Western,1,0,0.157972435,0.151212579,0,54,0,10,0.333333333,104.8130466,23.76823425,1961,2.59356308,0,-1.1301343
1785,H2650204,Western,1,0,0.00080137,0.008948829,0,21,1,2,1,119.2865854,18.13601112,1973,7.112067223,0,-1.4068373
1786,H2650301,Western,1,0.007321539,0.004250741,0.006749546,0,65,0,9,0.5,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1788,H2650501,Western,1,0.007321539,0.004250741,0.006749546,0,31,0,6,0.5,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1789,H2650601,Western,1,0.007321539,0.004250741,0.006749546,1,43,1,5,0.333333333,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1790,H2650701,Western,0,0.011767147,0.067843882,0.073277839,0,64,0,5,0,1.987582737,37.31521606,1409.0625,2.20456171,0,-0.60032856
1791,H2650901,Western,1,0.007321539,0.004250741,0.006749546,1,68,1,14,0.375,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1792,H2651101,Western,0,0.007321539,0.004250741,0.006749546,0,46,0,5,0.5,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1793,H2651102,Western,1,0.007321539,0.004250741,0.006749546,0,22,0,3,0,103.9137851,28.33244133,1872.75,8.082496643,0,-1.2414297
1795,H2660201,Western,1,0,0.004250741,0.001889218,1,53,1,1,1,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1796,H2660202,Central,1,0,0.004250741,0.001889218,0,28,0,4,1,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1797,H2660301,Western,0,0,0.004250741,0.001889218,1,59,1,3,0,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1798,H2660302,Western,0,0,0.004250741,0.001889218,0,38,0,4,0.5,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1799,H2660303,Western,0,0,0.004250741,0.001889218,1,68,1,2,1,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1800,H2660401,Western,0,0,0.004250741,0.001889218,0,28,1,2,0.5,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1801,H2660501,Western,1,0,0.004250741,0.001889218,1,61,1,4,1,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1802,H2660701,Western,0,0,0.004250741,0.001889218,0,42,0,5,0.5,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1803,H2660801,Western,1,0,0.004250741,0.001889218,0,47,0,6,0.333333333,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1804,H2660901,Western,0,0,0.004250741,0.001889218,0,50,0,1,1,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1805,H2661001,Western,0,0,0.004250741,0.001889218,0,55,0,5,0,97.45638118,18.74019432,2050.5,12.36190414,0,-1.2552155
1806,H2700401,Western,0,0.009242229,0.073277228,0.160212382,0,39,1,4,0,4.439988073,29.96704674,1508.8125,1.922311187,0,0.64079875
1807,H2700501,Western,1,0.009242229,0.073277228,0.160212382,0,46,0,7,0.333333333,4.439988073,29.96704674,1508.8125,1.922311187,0,0.64079875
1808,H2700601,Western,1,0.009242229,0.073277228,0.160212382,0,46,0,3,0,4.439988073,29.96704674,1508.8125,1.922311187,0,0.64079875
1810,H2700701,Western,1,0.009242229,0.073277228,0.160212382,0,58,0,4,0,4.439988073,29.96704674,1508.8125,1.922311187,0,0.64079875
1811,H2700801,Western,0,0.009242229,0.073277228,0.160212382,1,73,1,9,0.75,4.439988073,29.96704674,1508.8125,1.922311187,0,0.64079875
1812,H2701003,Central,0,0.003358095,0.010105441,0.030472935,0,33,1,1,1,7.877781132,44.66577148,1184.5,2.477720499,0,0.28665006
1813,H2710201,Western,1,0.010135908,0.021966784,0.119135421,1,54,1,5,0,4.880893343,25.63253021,1527.375,1.248664498,0,0.62691432
1814,H2710202,Western,1,0.013526039,0.228366454,0.267351864,0,26,0,3,0,16.2779422,23.90028381,1610.125,2.012074709,0,0.57855171
1815,H2710301,Western,1,0.010135908,0.021966784,0.119135421,1,44,1,8,0.333333333,4.880893343,25.63253021,1527.375,1.248664498,0,0.62691432
1816,H2710401,Western,0,0.010135908,0.021966784,0.119135421,1,39,1,4,0,4.880893343,25.63253021,1527.375,1.248664498,0,0.62691432
1818,H2710604,Western,0,0.010135908,0.021966784,0.119135421,0,42,1,1,1,4.880893343,25.63253021,1527.375,1.248664498,0,0.62691432
1819,H2710701,Western,1,0.010135908,0.021966784,0.119135421,0,72,1,8,0,4.880893343,25.63253021,1527.375,1.248664498,0,0.62691432
1821,H2711001,Western,1,0.010135908,0.021966784,0.119135421,0,57,0,8,0.222222222,4.880893343,25.63253021,1527.375,1.248664498,0,0.62691432
1822,H2740101,Western,1,0.013526039,0.228366454,0.267351864,0,34,1,1,1,16.2779422,23.90028381,1610.125,2.012074709,0,0.57855171
